,date_time,open,high,low,close,volume,SD,sdClosingPrice,multiplier,color,bullish_engulfing,bearish_engulfing,bullish_harami,bearish_harami,buy_sell
0,2019-01-02,315.0,315.0,306.2,306.6,15721297,,,0.6,yellow,False,False,False,False,
1,2019-01-03,304.0,309.4,302.8,305.0,16420034,,306.6,0.6,yellow,False,False,False,False,
2,2019-01-04,300.4,311.0,300.4,310.6,19329055,,305.0,0.6,yellow,False,False,False,False,
3,2019-01-07,318.0,318.8,313.6,317.6,24890962,,310.6,0.6,yellow,False,False,False,False,
4,2019-01-08,318.0,318.6,312.0,315.6,16264928,,317.6,0.6,yellow,False,False,False,False,
5,2019-01-09,319.8,327.6,319.4,327.6,31878589,,315.6,0.6,yellow,False,False,False,False,
6,2019-01-10,329.0,329.8,323.2,329.0,24908010,,327.6,0.6,yellow,False,False,False,False,
7,2019-01-11,330.8,334.6,329.2,331.2,20145214,,329.0,0.6,yellow,False,False,False,False,
8,2019-01-14,329.6,329.6,320.2,321.8,18977242,,331.2,0.6,yellow,False,False,False,False,
9,2019-01-15,325.0,330.8,323.2,330.0,16953757,,321.8,0.6,yellow,False,False,False,False,
10,2019-01-16,330.0,331.0,325.2,331.0,16392202,,330.0,0.6,yellow,False,False,False,False,
11,2019-01-17,335.0,338.0,330.6,331.2,23148086,,331.0,0.6,yellow,False,False,False,False,
12,2019-01-18,335.0,337.8,333.8,337.0,15656802,,331.2,0.6,yellow,False,False,False,False,
13,2019-01-21,338.0,344.4,336.2,340.0,19062984,,337.0,0.6,yellow,False,False,False,False,
14,2019-01-22,342.0,342.0,330.8,335.8,21039177,,340.0,0.6,yellow,False,True,False,False,
15,2019-01-23,330.6,335.6,330.6,333.2,16410980,,335.8,0.6,yellow,False,False,False,False,
16,2019-01-24,332.2,333.0,326.8,330.2,17113453,,333.2,0.6,yellow,False,False,False,False,
17,2019-01-25,335.0,343.8,333.4,343.8,31534946,,330.2,0.6,yellow,False,False,False,False,
18,2019-01-28,344.4,349.0,340.4,341.6,22241461,,343.8,0.6,yellow,False,False,False,False,
19,2019-01-29,339.2,342.8,336.8,342.4,15798763,,341.6,0.6,yellow,False,False,False,False,
20,2019-01-30,342.0,344.2,339.0,344.2,13088458,,342.4,0.6,yellow,False,False,False,False,
21,2019-01-31,349.8,351.0,345.2,346.0,24188407,,344.2,0.6,yellow,False,False,False,False,
22,2019-02-01,352.0,352.0,345.4,348.0,13972725,,346.0,0.6,yellow,False,False,False,False,
23,2019-02-04,349.0,349.0,344.8,347.6,5855460,,348.0,0.6,yellow,False,False,False,False,
