,date_time,open,high,low,close,volume,SD,sdClosingPrice,multiplier,color,bullish_engulfing,bearish_engulfing,bullish_harami,bearish_harami,buy_sell
0,2019-01-02,57.6,57.6,54.9,55.5,5688232,,,0.6,yellow,False,False,False,False,
1,2019-01-03,55.5,56.2,55.2,55.75,3933341,,55.5,0.6,yellow,False,False,False,False,
2,2019-01-04,56.2,58.85,55.6,58.85,7569848,,55.75,0.6,yellow,False,False,False,False,
3,2019-01-07,60.5,60.9,60.0,60.5,6390731,,58.85,0.6,yellow,False,False,False,False,
4,2019-01-08,60.9,63.0,60.25,62.5,9727048,,60.5,0.6,yellow,False,False,False,False,
5,2019-01-09,63.5,64.55,63.05,63.6,12186105,,62.5,0.6,yellow,False,False,False,False,
6,2019-01-10,63.55,64.15,62.6,63.15,6723502,,63.6,0.6,yellow,False,False,False,False,
7,2019-01-11,64.65,64.65,63.0,64.1,4471262,,63.15,0.6,yellow,False,False,False,False,
8,2019-01-14,63.2,63.7,61.6,62.3,5610024,,64.1,0.6,yellow,False,False,False,False,
9,2019-01-15,63.0,63.8,62.55,63.35,4977255,,62.3,0.6,yellow,False,False,False,False,
10,2019-01-16,62.1,62.85,62.0,62.8,5638594,,63.35,0.6,yellow,False,False,False,False,
11,2019-01-17,62.5,62.55,61.6,62.55,5031798,,62.8,0.6,yellow,False,False,False,False,
12,2019-01-18,63.0,63.9,62.1,63.45,4011946,,62.55,0.6,yellow,False,False,False,False,
13,2019-01-21,63.25,63.8,62.8,63.2,2485813,,63.45,0.6,yellow,False,False,False,True,
14,2019-01-22,62.75,63.7,62.75,63.35,3177150,,63.2,0.6,yellow,True,False,False,False,
15,2019-01-23,63.0,64.4,63.0,63.8,4365378,,63.35,0.6,yellow,False,False,False,False,
16,2019-01-24,63.75,64.65,63.4,64.15,4541856,,63.8,0.6,yellow,False,False,False,False,
17,2019-01-25,64.05,65.5,64.05,65.0,5123956,,64.15,0.6,yellow,False,False,False,False,
18,2019-01-28,65.5,65.5,64.45,65.15,4614079,,65.0,0.6,yellow,False,False,False,False,
19,2019-01-29,64.3,65.4,64.2,65.3,5194841,,65.15,0.6,yellow,False,False,False,False,
20,2019-01-30,64.8,66.3,64.4,65.4,7294888,,65.3,0.6,yellow,False,False,False,False,
