,date_time,open,high,low,close,volume,SD,sdClosingPrice,multiplier,color,bullish_engulfing,bearish_engulfing,bullish_harami,bearish_harami,buy_sell
0,2019-01-02,41.2,41.25,40.3,40.5,2859740,,,0.6,yellow,False,False,False,False,
1,2019-01-03,40.5,40.95,40.3,40.9,1714593,,40.5,0.6,yellow,False,False,False,False,
2,2019-01-04,40.9,41.2,40.5,41.2,4207041,,40.9,0.6,yellow,False,False,False,False,
3,2019-01-07,41.3,41.5,41.25,41.5,3005677,,41.2,0.6,yellow,False,False,False,False,
4,2019-01-08,41.2,41.7,41.2,41.7,3116757,,41.5,0.6,yellow,False,False,False,False,
5,2019-01-09,42.0,42.0,41.55,41.8,3720428,,41.7,0.6,yellow,False,False,False,False,
6,2019-01-10,41.25,41.9,41.25,41.8,2207643,,41.8,0.6,yellow,False,False,False,False,
7,2019-01-11,41.85,42.05,41.65,42.0,2943351,,41.8,0.6,yellow,False,False,False,False,
8,2019-01-14,41.8,42.0,41.4,41.85,1731959,,42.0,0.6,yellow,False,False,False,False,
9,2019-01-15,41.95,42.2,41.8,42.15,3924527,,41.85,0.6,yellow,False,False,False,False,
10,2019-01-16,41.95,42.25,41.75,42.25,2599382,,42.15,0.6,yellow,False,False,False,False,
11,2019-01-17,42.2,42.3,41.75,42.2,1496984,,42.25,0.6,yellow,False,False,False,False,
12,2019-01-18,42.4,42.4,42.05,42.3,1711720,,42.2,0.6,yellow,False,False,False,False,
13,2019-01-21,42.35,42.5,42.0,42.45,1168239,,42.3,0.6,yellow,False,False,False,False,
14,2019-01-22,42.35,42.4,42.15,42.35,891131,,42.45,0.6,yellow,False,False,False,False,
15,2019-01-23,42.1,42.5,42.1,42.5,1918008,,42.35,0.6,yellow,False,False,False,False,
16,2019-01-24,42.6,42.6,42.25,42.6,1555157,,42.5,0.6,yellow,False,False,False,False,
17,2019-01-25,42.7,42.95,42.45,42.9,1964427,,42.6,0.6,yellow,False,False,False,False,
18,2019-01-28,43.0,43.1,42.75,43.0,2302905,,42.9,0.6,yellow,False,False,False,False,
19,2019-01-29,43.0,43.55,42.85,43.55,3378213,,43.0,0.6,yellow,False,False,False,False,
20,2019-01-30,43.9,43.9,43.3,43.5,3691080,,43.55,0.6,yellow,False,False,False,False,
21,2019-01-31,43.7,43.8,43.25,43.8,3102923,,43.5,0.6,yellow,False,False,True,False,
22,2019-02-01,43.8,43.85,43.2,43.35,1592356,,43.8,0.6,yellow,False,False,False,False,
23,2019-02-04,43.05,43.5,43.0,43.4,1105884,,43.35,0.6,yellow,False,False,False,False,
24,2019-02-08,43.4,43.55,43.0,43.55,2686891,,43.4,0.6,yellow,False,False,False,False,
25,2019-02-11,43.55,43.85,43.4,43.85,2026993,,43.55,0.6,yellow,False,False,False,False,
26,2019-02-12,43.8,43.95,43.65,43.8,3060144,,43.85,0.6,yellow,False,False,False,False,
