,date_time,open,high,low,close,volume,SD,sdClosingPrice,multiplier,color,bullish_engulfing,bearish_engulfing,bullish_harami,bearish_harami,buy_sell
0,2019-01-02,30.15,30.2,28.0,28.25,10736057,,,0.6,yellow,False,False,False,False,
1,2019-01-03,28.15,29.3,28.1,29.0,13757451,,28.25,0.6,yellow,False,False,False,False,
2,2019-01-04,28.75,29.9,28.55,29.75,7105730,,29.0,0.6,yellow,False,False,False,False,
3,2019-01-07,30.6,30.7,29.65,29.8,7602227,,29.75,0.6,yellow,False,False,False,False,
4,2019-01-08,29.95,30.1,28.85,29.45,13728033,,29.8,0.6,yellow,False,False,False,False,
5,2019-01-09,30.55,31.0,29.95,30.8,15983182,,29.45,0.6,yellow,False,False,False,False,
6,2019-01-10,29.8,30.85,29.8,30.65,10963671,,30.8,0.6,yellow,False,False,False,False,
7,2019-01-11,31.4,31.4,30.85,31.25,12867029,,30.65,0.6,yellow,False,False,False,False,
8,2019-01-14,30.85,31.3,30.6,30.9,9121302,,31.25,0.6,yellow,False,False,False,False,
9,2019-01-15,31.3,31.75,30.8,31.55,12933410,,30.9,0.6,yellow,False,False,False,False,
10,2019-01-16,31.1,31.3,30.6,30.95,13918244,,31.55,0.6,yellow,False,False,False,False,
11,2019-01-17,30.7,30.85,30.15,30.45,18022671,,30.95,0.6,yellow,False,False,False,False,
12,2019-01-18,30.7,31.45,30.25,31.15,10446423,,30.45,0.6,yellow,False,False,False,False,
13,2019-01-21,31.45,31.45,30.45,30.55,8723734,,31.15,0.6,yellow,False,True,False,False,
14,2019-01-22,30.8,30.9,29.25,29.95,17488000,,30.55,0.6,yellow,False,False,False,False,
15,2019-01-23,29.5,30.05,29.45,29.8,18044099,,29.95,0.6,yellow,False,False,False,False,
16,2019-01-24,30.0,30.15,29.25,29.65,15606995,,29.8,0.6,yellow,False,False,False,False,
17,2019-01-25,29.7,30.15,29.25,29.3,38041598,,29.65,0.6,yellow,False,False,False,False,
18,2019-01-28,29.5,29.7,29.25,29.5,16083730,,29.3,0.6,yellow,False,False,False,False,
19,2019-01-29,29.2,29.7,28.8,29.5,13353637,,29.5,0.6,yellow,False,False,False,False,
20,2019-01-30,29.7,31.35,29.5,30.55,24381782,,29.5,0.6,yellow,False,False,False,False,
21,2019-01-31,31.25,31.35,30.3,30.5,17421422,,30.55,0.6,yellow,False,False,False,False,
22,2019-02-01,30.8,30.85,30.15,30.35,9738182,,30.5,0.6,yellow,False,False,False,False,
23,2019-02-04,30.35,30.35,29.65,29.85,6561485,,30.35,0.6,yellow,False,False,False,False,
24,2019-02-08,29.35,29.7,28.8,29.5,12818338,,29.85,0.6,yellow,False,False,False,False,
25,2019-02-11,29.25,30.0,29.2,29.75,9893951,,29.5,0.6,yellow,False,False,False,False,
26,2019-02-12,29.85,30.0,29.4,29.45,11811087,,29.75,0.6,yellow,False,False,False,False,
