,date_time,open,high,low,close,volume,SD,sdClosingPrice,multiplier,color,bullish_engulfing,bearish_engulfing,bullish_harami,bearish_harami,buy_sell
0,2019-01-02,5.19,5.19,4.88,4.97,40901632,,,0.6,yellow,False,False,False,False,
1,2019-01-03,5.0,5.0,4.53,4.63,99950940,,4.97,0.6,yellow,False,False,False,False,
2,2019-01-04,4.55,5.02,4.53,5.02,95829040,,4.63,0.6,yellow,True,False,False,False,
3,2019-01-07,5.08,5.15,4.91,5.01,50632509,,5.02,0.6,yellow,False,False,False,False,
4,2019-01-08,5.06,5.07,4.92,5.05,36802521,,5.01,0.6,yellow,False,False,False,False,
5,2019-01-09,5.1,5.25,5.01,5.08,60328790,,5.05,0.6,yellow,False,False,False,False,
6,2019-01-10,5.13,5.69,5.05,5.67,175624778,,5.08,0.6,yellow,False,False,False,False,
7,2019-01-11,5.67,5.67,5.38,5.45,114131061,,5.67,0.6,yellow,False,False,False,False,
8,2019-01-14,5.45,5.48,5.31,5.36,33746756,,5.45,0.6,yellow,False,False,False,False,
9,2019-01-15,5.42,5.48,5.28,5.46,53666455,,5.36,0.6,yellow,False,False,False,False,
10,2019-01-16,5.42,5.94,5.41,5.85,129035493,,5.46,0.6,yellow,False,False,False,False,
11,2019-01-17,5.92,6.17,5.7,6.02,136957389,,5.85,0.6,yellow,False,False,False,False,
12,2019-01-18,6.17,6.55,6.16,6.46,152919348,,6.02,0.6,yellow,False,False,False,False,
13,2019-01-21,6.51,6.55,6.16,6.23,78000282,,6.46,0.6,yellow,False,False,False,False,
14,2019-01-22,6.11,6.19,5.81,6.03,100990982,,6.23,0.6,yellow,False,False,False,False,
15,2019-01-23,5.93,6.12,5.9,6.1,56407075,,6.03,0.6,yellow,False,False,False,False,
16,2019-01-24,6.2,6.2,6.03,6.09,55126348,,6.1,0.6,yellow,False,False,False,False,
17,2019-01-25,6.13,6.16,6.02,6.09,46820791,,6.09,0.6,yellow,False,False,False,False,
18,2019-01-28,6.12,6.14,5.86,6.0,64584440,,6.09,0.6,yellow,False,False,False,False,
19,2019-01-29,5.95,6.42,5.92,6.38,102947960,,6.0,0.6,yellow,True,False,False,False,
20,2019-01-30,6.42,6.48,6.27,6.31,61634837,,6.38,0.6,yellow,False,False,False,False,
21,2019-01-31,6.42,6.6,6.36,6.6,85667822,,6.31,0.6,yellow,False,False,False,False,
22,2019-02-01,6.66,6.71,6.46,6.7,74312311,,6.6,0.6,yellow,False,False,False,False,
23,2019-02-04,6.63,6.73,6.54,6.73,26179730,,6.7,0.6,yellow,False,False,False,False,
24,2019-02-08,6.54,6.68,6.3,6.6,42364335,,6.73,0.6,yellow,False,False,False,False,
25,2019-02-11,6.59,6.73,6.42,6.71,56530682,,6.6,0.6,yellow,False,False,False,False,
26,2019-02-12,6.69,7.07,6.6,7.05,97198792,,6.71,0.6,yellow,False,False,False,False,
27,2019-02-13,7.08,7.1,6.87,7.06,70283576,,7.05,0.6,yellow,False,False,False,False,
28,2019-02-14,7.09,7.22,7.0,7.11,59823340,,7.06,0.6,yellow,False,False,False,False,
29,2019-02-15,7.11,7.11,6.69,6.89,99238574,,7.11,0.6,yellow,False,False,False,False,
30,2019-02-18,6.95,7.05,6.81,6.96,65431184,,6.89,0.6,yellow,False,False,True,False,
31,2019-02-19,6.98,6.98,6.5,6.54,107019035,,6.96,0.6,yellow,False,True,False,False,
32,2019-02-20,6.64,6.65,6.21,6.41,110559682,,6.54,0.6,yellow,False,False,False,False,
33,2019-02-21,6.38,6.63,6.36,6.52,58156500,,6.41,0.6,yellow,False,False,False,False,
34,2019-02-22,6.52,6.61,6.43,6.58,46851591,,6.52,0.6,yellow,False,False,False,False,
35,2019-02-25,6.61,6.69,6.46,6.66,68678000,,6.58,0.6,yellow,False,False,False,False,
36,2019-02-26,6.75,7.1,6.51,7.01,120920540,,6.66,0.6,yellow,False,False,False,False,
37,2019-02-27,7.05,7.06,6.8,6.9,49064007,,7.01,0.6,yellow,False,False,False,False,
38,2019-02-28,6.89,6.9,6.69,6.81,64167282,,6.9,0.6,yellow,False,False,False,False,
39,2019-03-01,6.87,6.87,6.58,6.84,48376936,,6.81,0.6,yellow,False,False,False,False,
40,2019-03-04,6.8,7.19,6.8,7.02,73617545,,6.84,0.6,yellow,True,False,False,False,
41,2019-03-05,7.01,7.19,6.96,7.07,42620010,,7.02,0.6,yellow,False,False,False,False,
42,2019-03-06,7.11,7.12,6.91,6.99,38798356,,7.07,0.6,yellow,False,True,False,False,
43,2019-03-07,6.97,7.0,6.71,6.8,43910145,,6.99,0.6,yellow,False,False,False,False,
44,2019-03-08,6.68,6.77,6.53,6.56,41210839,,6.8,0.6,yellow,False,False,False,False,
45,2019-03-11,6.59,6.97,6.59,6.95,59933485,,6.56,0.6,yellow,False,False,False,False,
46,2019-03-12,7.05,7.13,6.98,7.06,59034774,,6.95,0.6,yellow,False,False,False,False,
47,2019-03-13,7.03,7.03,6.77,6.79,42017553,,7.06,0.6,yellow,False,False,False,False,
48,2019-03-14,6.87,6.89,6.6,6.67,48579267,,6.79,0.6,yellow,False,False,False,False,
