,date_time,open,high,low,close,volume,SD,sdClosingPrice,multiplier,color,bullish_engulfing,bearish_engulfing,bullish_harami,bearish_harami,buy_sell
0,2019-01-02,34.55,34.55,32.6,32.8,12538397,,,0.6,yellow,False,False,False,False,
1,2019-01-03,33.25,33.55,32.6,32.8,7845100,,32.8,0.6,yellow,False,False,False,False,
2,2019-01-04,32.3,33.55,32.25,33.5,10509861,,32.8,0.6,yellow,True,False,False,False,
3,2019-01-07,34.2,34.3,33.4,33.7,16095954,,33.5,0.6,yellow,False,False,False,False,
4,2019-01-08,34.05,34.05,33.45,33.8,4656727,,33.7,0.6,yellow,False,False,False,False,
5,2019-01-09,34.7,36.15,34.2,35.35,21345532,,33.8,0.6,yellow,False,False,False,False,
6,2019-01-10,36.0,36.0,34.95,35.55,11499429,,35.35,0.6,yellow,False,False,False,False,
7,2019-01-11,35.95,35.95,35.0,35.65,10385230,,35.55,0.6,yellow,False,False,False,False,
8,2019-01-14,35.9,35.9,34.3,34.65,14000789,,35.65,0.6,yellow,False,False,False,False,
9,2019-01-15,35.15,35.85,34.8,35.75,14179659,,34.65,0.6,yellow,False,False,True,False,
10,2019-01-16,36.05,36.4,35.4,36.0,10519028,,35.75,0.6,yellow,False,False,False,False,
11,2019-01-17,36.35,36.4,35.5,35.65,9473274,,36.0,0.6,yellow,False,False,False,False,
12,2019-01-18,36.2,36.8,35.7,36.45,10141683,,35.65,0.6,yellow,False,False,False,False,
13,2019-01-21,36.35,37.2,36.35,36.6,11818743,,36.45,0.6,yellow,False,False,False,False,
14,2019-01-22,36.3,36.65,35.6,36.0,8328412,,36.6,0.6,yellow,False,False,False,False,
15,2019-01-23,35.7,36.0,35.35,35.65,15027099,,36.0,0.6,yellow,False,False,False,False,
16,2019-01-24,34.6,35.75,34.6,35.55,18456895,,35.65,0.6,yellow,False,False,False,False,
17,2019-01-25,35.55,36.7,35.4,36.5,14750195,,35.55,0.6,yellow,False,False,False,False,
18,2019-01-28,36.7,37.1,36.3,36.7,11081344,,36.5,0.6,yellow,False,False,False,False,
19,2019-01-29,36.9,37.2,36.5,37.1,8976546,,36.7,0.6,yellow,False,False,False,False,
20,2019-01-30,37.3,37.3,36.65,37.0,10994412,,37.1,0.6,yellow,False,False,False,False,
21,2019-01-31,36.3,37.45,36.2,37.3,16654900,,37.0,0.6,yellow,False,False,False,False,
22,2019-02-01,37.3,37.5,36.45,37.15,22458266,,37.3,0.6,yellow,False,False,False,False,
23,2019-02-04,37.35,37.8,36.8,37.3,10338682,,37.15,0.6,yellow,False,False,False,False,
24,2019-02-08,36.75,38.55,36.5,38.3,22478643,,37.3,0.6,yellow,True,False,False,False,
25,2019-02-11,38.2,39.3,37.9,38.6,19207278,,38.3,0.6,yellow,False,False,False,False,
26,2019-02-12,38.55,38.75,37.95,38.0,10428516,,38.6,0.6,yellow,False,False,False,False,
27,2019-02-13,37.7,38.05,37.2,37.8,15589031,,38.0,0.6,yellow,False,False,False,False,
28,2019-02-14,37.35,37.8,36.95,37.4,13632635,,37.8,0.6,yellow,False,False,False,False,
29,2019-02-15,36.65,37.0,35.5,36.0,19317966,,37.4,0.6,yellow,False,False,False,False,
30,2019-02-18,36.8,37.35,36.5,37.1,14355595,,36.0,0.6,yellow,False,False,False,False,
31,2019-02-19,37.3,37.55,36.5,37.35,7134125,,37.1,0.6,yellow,False,False,False,False,
32,2019-02-20,37.65,38.55,37.4,37.55,17194075,,37.35,0.6,yellow,False,False,False,False,
33,2019-02-21,37.9,39.75,37.5,39.4,21473552,,37.55,0.6,yellow,False,False,False,False,
34,2019-02-22,38.9,39.15,38.4,39.0,15465635,,39.4,0.6,yellow,False,False,False,False,
35,2019-02-25,39.0,40.1,39.0,39.25,20754336,,39.0,0.6,yellow,False,False,False,False,
36,2019-02-26,39.2,39.65,39.05,39.35,14595973,,39.25,0.6,yellow,False,False,False,False,
37,2019-02-27,39.4,40.45,38.8,39.75,13613521,,39.35,0.6,yellow,False,False,False,False,
38,2019-02-28,39.05,40.0,38.4,39.2,15216388,,39.75,0.6,yellow,False,False,False,False,
39,2019-03-01,39.15,39.5,38.45,39.05,15828026,,39.2,0.6,yellow,False,False,False,False,
40,2019-03-04,39.2,39.5,38.7,39.25,19642981,,39.05,0.6,yellow,False,False,False,False,
41,2019-03-05,38.85,39.25,38.15,38.8,17107656,,39.25,0.6,yellow,False,False,False,False,
42,2019-03-06,38.4,39.2,38.35,39.0,13284644,,38.8,0.6,yellow,True,False,False,False,
43,2019-03-07,38.7,38.9,38.0,38.25,17173008,,39.0,0.6,yellow,False,False,False,False,
44,2019-03-08,37.8,38.1,37.5,37.8,13962429,,38.25,0.6,yellow,False,False,False,False,
45,2019-03-11,37.6,38.4,37.2,37.65,10384386,,37.8,0.6,yellow,False,False,False,False,
46,2019-03-12,38.4,38.5,37.6,37.95,11269783,,37.65,0.6,yellow,False,False,False,False,
47,2019-03-13,38.2,38.2,37.1,37.65,8402016,,37.95,0.6,yellow,False,False,False,False,
48,2019-03-14,37.6,37.6,36.8,37.15,7266922,,37.65,0.6,yellow,False,False,False,False,
49,2019-03-15,37.25,38.45,37.25,38.3,11238131,1.770205799173803,37.15,0.6,green,False,False,False,False,
50,2019-03-18,38.45,38.5,37.6,38.25,8618545,1.6721430097028032,38.3,0.6,green,False,False,False,False,
51,2019-03-19,38.1,38.45,37.9,38.3,8532369,1.5609066569903285,38.25,0.6,green,False,False,False,False,
52,2019-03-20,38.45,38.45,38.05,38.25,4926365,1.472744210718232,38.3,0.6,green,False,False,False,False,
53,2019-03-21,38.45,39.15,38.45,38.65,7381654,1.389703022158297,38.25,0.6,green,False,False,False,False,
54,2019-03-22,38.95,39.75,38.4,38.45,8741847,1.2962520540986955,38.65,0.6,yellow,False,False,False,False,
55,2019-03-25,37.8,37.95,37.1,37.35,10296768,1.259066709746478,38.45,0.6,red,False,False,False,False,
56,2019-03-26,37.6,37.9,37.3,37.5,6526702,1.2261275527081956,37.35,0.6,red,False,False,False,False,
57,2019-03-27,37.85,38.85,37.7,38.6,8757599,1.202453274581181,37.5,0.6,yellow,False,False,False,False,
58,2019-03-28,38.3,39.3,38.2,38.85,8953748,1.1346778739144443,38.6,0.6,yellow,False,False,False,False,buy
59,2019-03-29,38.6,39.45,38.4,39.45,9486310,1.1244499789239284,38.85,0.6,yellow,False,False,False,False,
60,2019-04-01,39.8,41.5,39.65,41.45,21019121,1.2084097325132048,39.45,0.6,green,False,False,False,False,
61,2019-04-02,41.95,42.65,41.3,42.3,28142849,1.3169135220240444,41.45,0.6,green,False,False,False,False,
62,2019-04-03,43.0,43.0,41.85,42.4,14363567,1.4346118724204715,42.3,0.6,green,False,False,False,False,
63,2019-04-04,42.05,42.75,41.7,42.6,10129395,1.5486363323246328,42.4,0.6,green,False,False,False,False,
64,2019-04-08,42.9,42.95,41.9,42.0,9306348,1.6006596216840623,42.6,0.6,yellow,False,True,False,False,
65,2019-04-09,42.6,42.95,42.0,42.9,8069725,1.6739919293687786,42.0,0.6,yellow,False,False,False,False,sell
66,2019-04-10,42.65,43.35,42.1,43.3,10061410,1.7489848367506335,42.9,0.6,yellow,False,False,False,False,
67,2019-04-11,43.0,43.0,41.8,42.25,13622477,1.7905260884637655,43.3,0.6,yellow,False,False,False,False,
68,2019-04-12,42.15,42.55,41.45,42.5,13242001,1.8385375732258578,42.25,0.6,yellow,False,False,False,False,
69,2019-04-15,43.35,43.5,42.65,43.3,11252355,1.920401743683549,42.5,0.6,yellow,False,False,False,False,
70,2019-04-16,43.5,43.5,41.75,43.15,10737296,1.9826258098896956,43.3,0.6,yellow,False,False,False,False,
71,2019-04-17,43.3,43.4,42.8,43.4,7666534,2.051746145335214,43.15,0.6,yellow,False,False,True,False,
72,2019-04-18,43.6,44.1,42.85,43.05,9419532,2.0952981863677222,43.4,0.6,yellow,False,True,False,False,
73,2019-04-23,42.8,43.8,42.45,43.6,15423718,2.1544744612275117,43.05,0.6,yellow,False,False,False,False,
74,2019-04-24,44.0,44.0,42.4,42.75,12864178,2.193967610870991,43.6,0.6,yellow,False,True,False,False,
75,2019-04-25,43.4,43.4,42.0,42.05,10670996,2.215253475154393,42.75,0.6,yellow,False,False,False,False,
76,2019-04-26,41.55,43.1,41.55,42.85,9403749,2.245585238022469,42.05,0.6,yellow,False,False,False,False,
77,2019-04-29,43.2,44.7,42.9,43.95,16613548,2.3020800266236465,42.85,0.6,yellow,False,False,False,False,
